user,following,following_in_degree,user_entity,user_parent_entity,following_entity,following_parent_entity
ChinaConSydney,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
AmbLiuQuan,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChineseEmb_PNG,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
chinaembaustria,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
lingzhi_van,ChinaScience,77,People's Daily Press,Central Committee of the Chinese Communist Party,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaEmbinGH,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaEmbOttawa,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChineseLiberia,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChineAmbMaroc,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
CSCECNEWS,ChinaScience,77,China State Construction Engineering (CSCEC),State Council,People's Daily Press,Central Committee of the Chinese Communist Party
machinpl,ChinaScience,77,China Daily Press,Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
hongfenghuang,ChinaScience,77,China Daily Press,Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
FuzhouCity,ChinaScience,77,Fuzhou Culture and Tourism Bureau,Fuzhou Municipal People's Government,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaEmbSVK,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
DrZhaoyongchen,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
RenKeNews,ChinaScience,77,Xinhua News Agency,State Council,People's Daily Press,Central Committee of the Chinese Communist Party
cgtnamerica,ChinaScience,77,China Media Group (CMG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
China__Focus,ChinaScience,77,China International Communications Group (CICG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
Li_Baorong,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaEmSlovenia,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
china_xiamen,ChinaScience,77,Xiamen Culture and Tourism Bureau,Xiamen Municipal People's Government,People's Daily Press,Central Committee of the Chinese Communist Party
ChnMission,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
evawcheng,ChinaScience,77,China Media Group (CMG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
HongtieZhang,ChinaScience,77,Information Department of Foreign Ministry,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
China24Official,ChinaScience,77,China Media Group (CMG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
chenweihua,ChinaScience,77,China Daily Press,Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
WanmingYang,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaSpox_India,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChineseEmbtoYEM,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
EmbQiMei,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
EmbChina_RS,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
YangZha42341102,ChinaScience,77,China Media Group (CMG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
afghanchina,ChinaScience,77,China Media Group (CMG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
closertochina,ChinaScience,77,China Media Group (CMG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaEmbPeru,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
LYNNJie3,ChinaScience,77,China Media Group (CMG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
PDChinaHK,ChinaScience,77,People's Daily Press,Central Committee of the Chinese Communist Party,People's Daily Press,Central Committee of the Chinese Communist Party
embassy_chinese,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
YaoFei9,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChenMingjian_CN,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
chinaconsulist,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChineAmbassade,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
reporterCHN,ChinaScience,77,China Internet Information Center (CIIC),State Council Information Office (SCIO),People's Daily Press,Central Committee of the Chinese Communist Party
ChinaCGMTL,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
Chinaembmanila,ChinaScience,77,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
PDChinaBusiness,ChinaScience,77,People's Daily Press,Central Committee of the Chinese Communist Party,People's Daily Press,Central Committee of the Chinese Communist Party
haiwaiwangUS,PDChinaBusiness,42,People's Daily Press,Central Committee of the Chinese Communist Party,People's Daily Press,Central Committee of the Chinese Communist Party
peijin_zhang,PDChinaBusiness,42,China Media Group (CMG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
LiuHongyang4,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
EmbChinaGE,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
Chinaemb_Hellas,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ShaanxiMoments,PDChinaBusiness,42,"Beijing Jiandanshiji Culture Media Co., Ltd",unknown,People's Daily Press,Central Committee of the Chinese Communist Party
CCGJeddah,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
AmbChineCmr,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
CGMeifangZhang,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
CGMeifangZhang,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
YXiusheng,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
CHINA_DIPLOMAT,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaAmbSA,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
EDNewsChina,PDChinaBusiness,42,Economic Daily Newspaper Group,State Council,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaEmbKSA,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaEmbGrenada,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
AmbassadeChine,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
Amb_ZhuJing,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaConSydney,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
DiscoverGuangxi,PDChinaBusiness,42,Department of Culture and Tourism of Guangxi Zhuang Autonomous Region,People's Government of Guangxi Zhuang Autonomous Region,People's Daily Press,Central Committee of the Chinese Communist Party
AmbLiuQuan,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChineseEmbinUS,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
lingzhi_van,PDChinaBusiness,42,People's Daily Press,Central Committee of the Chinese Communist Party,People's Daily Press,Central Committee of the Chinese Communist Party
ChineseLiberia,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
FuzhouCity,PDChinaBusiness,42,Fuzhou Culture and Tourism Bureau,Fuzhou Municipal People's Government,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaEmbSVK,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
cgtnamerica,PDChinaBusiness,42,China Media Group (CMG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
Li_Baorong,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChinaEmSlovenia,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
DXinjiang,PDChinaBusiness,42,"Beijing Jiandanshiji Culture Media Co., Ltd",unknown,People's Daily Press,Central Committee of the Chinese Communist Party
EmbajadaChinaSV,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
China24Official,PDChinaBusiness,42,China Media Group (CMG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
chenweihua,PDChinaBusiness,42,China Daily Press,Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
WanmingYang,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
ChineseEmbtoYEM,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
China_Amb_India,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
Huanqiu_com,PDChinaBusiness,42,People's Daily Press,Central Committee of the Chinese Communist Party,People's Daily Press,Central Committee of the Chinese Communist Party
EmbChina_RS,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
Henan_TV,PDChinaBusiness,42,Henan Broadcasting System,Henan Provincial Committee,People's Daily Press,Central Committee of the Chinese Communist Party
PDChinaHK,PDChinaBusiness,42,People's Daily Press,Central Committee of the Chinese Communist Party,People's Daily Press,Central Committee of the Chinese Communist Party
ChenMingjian_CN,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
chinaconsulist,PDChinaBusiness,42,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
haiwaiwangUS,haiwainet,8,People's Daily Press,Central Committee of the Chinese Communist Party,People's Daily Press,Central Committee of the Chinese Communist Party
CGMeifangZhang,haiwainet,8,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
thisisGBA,haiwainet,8,"Nanfang Daily Newspaper Group Co.,Ltd",Guangdong Provincial Committee,People's Daily Press,Central Committee of the Chinese Communist Party
realGuancha,haiwainet,8,"Shanghai Guanchazhe Information Technology Co.,Ltd",Shanghai Academy of Social Sciences (SASS),People's Daily Press,Central Committee of the Chinese Communist Party
cjxwh_hbtv,haiwainet,8,Hubei Radio & Television Station (HBTV),Hubei Provincial People's Government,People's Daily Press,Central Committee of the Chinese Communist Party
China__Focus,haiwainet,8,China International Communications Group (CICG),Central Publicity Department,People's Daily Press,Central Committee of the Chinese Communist Party
ZhaLiyou,haiwainet,8,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
EmbQiMei,haiwainet,8,Ministry of Foreign Affairs,Ministry of Foreign Affairs,People's Daily Press,Central Committee of the Chinese Communist Party
haiwaiwangUS,CHINA_DIPLOMAT,73,People's Daily Press,Central Committee of the Chinese Communist Party,Ministry of Foreign Affairs,Ministry of Foreign Affairs
CGChinaInZurich,CHINA_DIPLOMAT,73,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
